Add_Date,Add_Time,Advantage,Company,Degree,Description,Experience,Finance,Highlights,If_Intern,Income_Max(k),Income_Mid(k),Income_Min(k),Income_Range(k),Industry,Location,Path,Size,Sys_Date,Sys_Time,Tags,Title
20200113,00:00,金融科技50强，空间大，环境好，福利全,WeLab卫盈联,本科,"工作职责：
1、根据业务需求，进行相关模型的搭建工作；
2、建立各类互联网金融平台数据分析模型，进行开发、维护、及持续优化，为审批、催收等团队提供决策；
3、开发贷前、贷中、贷后等相关模型； 
4、进行模型监控、维护、优化迭代；
5、月底报表准备等其他相关性工作。

任职资格：
1、本科及以上学历； 数学、计算机、金融等相关专业优先；
2、五年以上分析建模经验，熟练各种算法（关联、聚类、分类、降维、排序等）；
3、熟练逻辑回归、机器学习或深度学习的工业界实践经验的最优；
4、熟练掌握 python ，了解 SQL 、SAS；
5、英语良好，主动、有责任心，具备较强的逻辑思维、沟通和问题分析解决能力。",经验5-10年,B轮,“金融科技50强，空间大，环境好，福利全”,0,30,22.5,15,15k-30k,金融,南山区,https://www.lagou.com/jobs/6678242.html?show=9c4b301bf5e447029054d059bd2793b6,500-2000人,20200203,00:47:14,互联网金融 借贷 Hadoop SQLServer,风险模型资深岗
20200113,00:00,金融科技50强，空间大，环境好，福利全,WeLab卫盈联,本科,"工作职责：
1、根据公司整体产品目标，制定和管理客户信贷政策；
2、建立信贷风险识别、计量监控、分析、解决机制；
3、监控各项信贷政策执行情况及风险状况，定期进行政策优化；
4、与技术部门沟通信贷周期各个环节的政策要点，确保系统对信贷政策的正确应用；
5、面向授信审批端进行信贷政策的宣讲和答疑，确保信贷政策的有效落地实施。

任职资格：
1、本科以上，经济类、金融类或统计类专业；
2、5年以上金融相关行业信贷政策制定、风险策略管理经验；
3、精通金融信贷业务、风险管理基础知识和银行信贷管理知识；
4、精通MS Office工具，熟练使用数据分析工具（Eg:SAS Python Excel VBA等）。
5、思维敏锐，良好的口头和书面表达能力，具有量化数据观念。


关于WeLab：
C轮金融科技公司，明星投资阵容：阿里、瑞信、建银、红杉等；
连续4年入选全球金融科技50强、2019年入选全球独角兽榜（粤港澳大湾区Top 10）；
**获得香港虚拟银行牌照的独资公司；
精英团队，成员来自花旗、渣打、平安、普华永道、BAT、谷歌、微软等；
扁平化架构，人性化管理，文化平等开放，氛围积极活泼；
市场领先的全***、福利健全、每年额外10天福利假期；
持续成长的双通道发展路径，学习型组织，鼓励创新与知识分享；
超甲级海景写字楼，7.5小时弹性工作时间，节日活动丰富，设有游学奖金、团建基金等。",经验5-10年,B轮,“金融科技50强，空间大，环境好，福利全”,0,30,25.0,20,20k-30k,金融,南山区,https://www.lagou.com/jobs/6678342.html?show=9c4b301bf5e447029054d059bd2793b6,500-2000人,20200203,00:47:43,互联网金融 策略设计 风控,风险政策资深岗
20200102,00:00,MJ000121,乐信,本科,"岗位职责：

1、负责消费信贷业务风险政策的设计，包括准入、额度、息费定价及反欺诈策略等；

2、与产品、业务、研发等部门沟通协作，推动风险政策与策略在具体业务层面进行落实，并及时了解前端部门的需求和变化，在合理控制风险前提下推动业务发展；

3、跟踪、监测、维护及优化现有的风险策略、风险模型体系，确保风险策略及模型的有效性；

4、根据业务需求，监控业务日常的各项风险指标，提出风险预警。


任职要求：



1. 熟悉风险管理相关理论知识并有丰富经验，3年以上个人消费信贷或第三方支付风控经验，其中2年以上数据分析经验。



2. 熟练使用SQL、python或SAS等进行数据分析。



3. 具有丰富的互联网反欺诈工作经验者优先考虑。



4. 能够快速理解业务，具备敏锐的洞察力和规划能力。



5. 具有良好的团队合作能力、沟通协调能力、推动能力和较强的责任心。



6. 很强的多事务并发处理能力，对细节和关键事件关注的平衡能力。",经验不限,上市公司,“MJ000121”,0,25,20.0,15,15k-25k,金融,深大北门,https://www.lagou.com/jobs/5828495.html?show=9c4b301bf5e447029054d059bd2793b6,2000人以上,20200203,00:48:07,移动互联网 互联网金融 风控 风险分析 风险管理,风险策略经理 (MJ000121)
20200110,00:00,绩效奖金、带薪休假、交通补助、午餐补助,前海开源基金,硕士,"【岗位职责】
1.     根据风险管理需要，开发风险计量模型，完善风险量化计量工具和方法，完成风险计量工作；
2.     结合产品特征与客户投资目标，开展风险分析与评估，进行风险管理模型的设计；
3.     负责编制和汇总各类风险管理报告。开展综合及专项压力测试工作，对公司在压力情景下的风险承受能力进行评估；
4.     负责投资监督工作。负责风险偏好、各类风险限额指标的设置、监测、分析、报告工作。协助进行市场风险、流动性风险、信用风险等各类风险的监控。。
5.     根据内部控制需要，开展流程优化和推进风险管理信息化建设；
6.     参与制定和完善全面风险管理相关制度、政策和流程，明确并执行公司对全面风险的管理程序和管理要求。
7.     协助风险管理相关理论研究；
8.     领导安排的其他事项。
  【任职条件】
1. 全日制硕士及以上学历，国内外知名院校毕业，统计学、应用数学等数理类等专业；
2.具备3年以内工作经验，具备金融风险管理的知识和经验者，但如基本素质优秀者可放宽经验要求，可接受应届生；
3. 熟悉金融相关的开发语言和数据库（包括但不限于Java、Python、Oracle等）；
4. 掌握并能熟练运用现代量化风险管理方法和工具；
5. 具有良好的学习能力、沟通能力和项目管理能力，具有团队合作精神。
6. 具有CFA、FRM等资格者优先。
  【工作地点】深圳",经验1-3年,不需要融资,“绩效奖金、带薪休假、交通补助、午餐补助”,0,18,13.5,9,9k-18k,金融,车公庙,https://www.lagou.com/jobs/6759176.html?show=9c4b301bf5e447029054d059bd2793b6,150-500人,20200203,00:48:29,风控 风险分析 风险管理 风险评估,风险计量开发岗
20200120,00:00,中信产业基金旗下,小花科技,本科,"职位描述
1. 协助风控全流程的模型开发，基于业务实际需求，提供模型开发设计方案，推动方案落地实施
2. 协助风险评分模型：开发、评估、实施、监控、回顾优化，及不断改进评分效果
3. 协助外部数据及外部评分的验证及效能分析，为第三方数据引入的业务效能提供专业的评估分析报告
4. 根据不同贷款产品的风险特征，衍生相应变量，设计并开发风险定价模型。
5. 具备贷中模型开发经验人员优先。

任职要求：
1.本科以上学历，统计、数学、金融工程、计算机等量化分析方向专业；
2.具有2年以上信用风险咨询行业/金融行业/互联网金融行业的信用风险建模经验；
3.具有扎实的统计学、数据分析、数据挖掘基础，熟练运用SQL；
4.精通SAS/R/Python等至少一种数据处理分析语言；
5.熟悉互联网金融风控特点。
PS.深圳、上海两地办公",经验1-3年,不需要融资,“中信产业基金旗下”,0,24,18.0,12,12k-24k,"移动互联网,金融",大冲,https://www.lagou.com/jobs/6731216.html?show=9c4b301bf5e447029054d059bd2793b6,150-500人,20200203,00:48:55,风控,信用风险模型岗
20200113,00:00,发展前景,WeSure微保,本科,"工作职责:
• 负责信用风险模型的设计与落地，搭建事前、事中、事后的风险控制管理体系；
• 负责信用风险模型的应用落地，支撑全线保险产品中与个人信用相关的风控策略的制定与效果评估；
• 负责风险大数据平台的搭建，包含特征工程建设，以及对内对外的数据源合作对接、效果验证与生产落地工作；
• 负责设计、搭建风险与业务指标管理体系，建立完善的风险评估、监控、报告、预警和防范机制，全面把控风险运营。
任职资格:
• 计算机，数学，统计，经济学或其他量化相关专业的硕士和博士；
• 具有3年以上金融机构风险管理实践经验，有消费金融或信用贷款业务风控管理实践经验者优先；
• 具有统计分析、建模算法的理论和实践经验，精通至少一种数据分析工具（SAS/Python/R）；
• 具有良好的项目管理能力、执行力，强烈的责任心和团队合作意识；
• 诚信、正直、求知欲强，出色的学习能力、沟通能力、和逻辑分析能力；",经验3-5年,不需要融资,“发展前景”,0,25,20.0,15,15k-25k,金融,科技园,https://www.lagou.com/jobs/5323665.html?show=9c4b301bf5e447029054d059bd2793b6,500-2000人,20200203,00:49:23,互联网金融,信用风险风控工程师
20200106,00:00,带薪年假;行业独角兽;午餐补助;扁平管理,马上金融,本科,"岗位职责：
1、负责研发线上贷款全生命周期模型，包括但不限于各渠道各产品的申请模型，行为模型等； 
2、负责构建符合业务需求所需的特征工程变量；
3、负责内外部合作伙伴沟通，推动模型项目的落地与实施；

任职资格：
1、本科及以上学历，数学、应用数学、计量经济学、统计学、人工智能、计算机专业等优先；
2、熟悉数据挖掘模型算法，包括但不限于逻辑回归、决策树、随机森林、聚类、神经网络、XGB等；
3、熟练使用 R、Python 、SAS等工具；
4、具备4年及以上风险模型开发经验，有互联网金融行业、消费金融行业、银行信用卡中心模型开发经验优先；
5、具备较强的沟通交流、团队协作、压力管理能力；",经验3-5年,不需要融资,“带薪年假;行业独角兽;午餐补助;扁平管理”,0,25,20.0,15,15k-25k,"金融,移动互联网",莲花北村,https://www.lagou.com/jobs/6530044.html?show=9c4b301bf5e447029054d059bd2793b6,2000人以上,20200203,00:49:57,互联网金融 风控,风险模型分析师
20200116,00:00,"发展空间大,工作氛围好,奖金丰厚",vivo,本科,"岗位职责:
1、根据金融业务发展方向，制定线上信贷业务产品的整体风险政策、策略，并主导从获客、申请到审批的风控业务流程及数据流程设计；
2、负责基于数据的风险策略分析及迭代，跟踪、分析政策执行效果，提出策略优化方案并实施；
3、完善风控相关系统，为信贷产品的风控业务提供支持；
4、负责外部数据源的测试及应用方案设计；
5、负责信贷产品资产质量的整体风险监控及预警。

任职资格:
1、学历本科及以上，数学、统计、计算机、金融等相关专业优先；
2、2年以上银行信用卡中心、消费金融公司、互联网金融公司风控策略或风险分析岗位经验；
3、具备数据分析技能，能够熟练使用数据分析工具，如SQL/Python/R等。",经验3-5年,不需要融资,"“发展空间大,工作氛围好,奖金丰厚”",0,45,35.0,25,25k-45k,硬件,宝安区,https://www.lagou.com/jobs/6741767.html?show=9c4b301bf5e447029054d059bd2793b6,2000人以上,20200203,00:50:23,移动互联网 风控,风险政策分析师(006292)
20200122,00:00,五险一金 绩效奖金 管理规范 外资平台,德勤,本科,"Responsibilities:
• Supporting clients' cloud transformation including advising their operations on AWS, Azure, Google Cloud Platform (GCP), and AliCloud, etc. and addressing their needs in terms of security needs and working tightly with the privacy team to support compliance in the cloud;
• Analyzing the specific risks and conducting technology reviews on latest developments in the related security products and technologies that may drive changes in the cybersecurity strategies, policies and processes;
• Supporting clients in defining security requirements for Cloud adoption such as: SaaS software or platform (i.e. Office 365, etc.), design and development of cloud based applications, use of DevOps in the cloud, cloud managed services like (DB, SOC/SIEMs, Automation Frameworks, Data Lakes, etc);
• Designing and producing the relevant security processes and components to operate in the Cloud (including provider/third party components), work on Blueprints and documentation, and advise on cost/benefits of chosen services;
• Implementing major infrastructure management platforms (e.g. BMC, HP, CA, VMWare, etc.), service catalog, virtualization, automation, orchestration (e.g. Chef, Puppet) and public cloud vendors (e.g. AWS, Rackspace, GCP, Azure and Office 365 etc.);
• Integrate security touch points to various security systems SOC, CASB and cloud native security offerings such as Azure security analytics and AWS cloud watch;
• Ability to guide teams through the design and implementation of cloud security solutions that reduce vulnerability, strengthen controls and optimize organizational efficiency;
• Ability to build an in-depth knowledge of the client’s business and stay up-to-date on industry activities, marketplace trends, innovation efforts, and leading practices;
• Ability to develop relationships, establish credibility with, and instill confidence in clients.


Requirements:
• Bachelor degree or above Computer Science, Information Technology, Information Systems, or other related disciplines
• At least 7 years of working experience in Cloud solution and architecture security;
• At least one Security certification of CISSP, CCSP, SANS CCSK and Product certification (such as AWS SA Pro) in the related technologies is preferable;
• Required cloud-ready architectures utilizing infrastructure and platform cloud services for AWS, Azure, Google Cloud Platform (GCP), or AliCloud; Containers & container management including Docker, Kubernetes;
• Preferred network and SDN related knowledge, such as enterprise networks (Routing & Switching, Wireless, VPN etc.), design and implementation of software defined networking in a cloud environment.
• Required knowledge of application architecture and security testing;
• Experienced in Software Development and are skilled in one or more general purpose programming languages, particularly Python, Java, and JavaScript are preferred but not required;
• Experienced in IoT/ICS/AI security/Big Data Security is a plus;
• Strong analytical skill with high commitment to quality client service;
• Strong consultation and communication skills, self-initiation, good team player and willingness to work under pressure;
• Strong business development and clients relationship maintenance ability, in possess of market insight in cloud security area;
• Mature, proactive and committed;
• Excellent project management, people management and interpersonal skills;
• Excellent written and oral communication skills in both English and Mandarin Chinese, including both technical and business writing, good documentation and presentation skills;
• Willing to travel.",经验10年以上,不需要融资,“五险一金 绩效奖金 管理规范 外资平台”,0,70,55.0,40,40k-70k,金融,罗湖区,https://www.lagou.com/jobs/6740552.html?show=9c4b301bf5e447029054d059bd2793b6,2000人以上,20200203,00:50:54,信息安全,经理 / 副总监 - 云安全咨询 - 科技风险咨询
20200116,00:00,上市公司 五险一金 发展空间 团队激励,乐信,本科,"岗位职责：
1、代表公司风控条线与公司资金方进行接洽，对公司风控条线职能分工、风控主要方法论、风控流程及公司资产质量等进行说明，并对各类风险相关问题进行解答与沟通。
2、针对不同资方合作类型及合作条件制定合作范围，流程，前端准入把控，测算相应资产质量水平。资方正式合作后，针对各项相关风险指标进行持续监控及预警。对于触发预警的情况，及时进行原因分析，并形成初步应对方案。
3、与内部各相关部门保持合作沟通，针对不同资方合作方式及内容，形成资金资产匹配建议。
4、搭建与优化内部各相关部门合作机制，规范沟通流程，成型流程文档，推广流程方案并落地实施。
5、持续监控各条产品线的风控指标，对公司宏观及微观核心KPI进行监控和预警，监控资产质量。
6、了解各类资方的风险偏好，以数据驱动搭建并优化风险策略，指导风险定价7、了解并熟悉公司风险策略及流程，可对策略及流程的迭代进行整理分析、建设、执行及优化。
【任职要求】：
1、本科及以上学历，经济学、金融、法律等相关专业毕业；
2、5年以上金融机构风控工作经验，熟悉风控全流程知识；
3、有较强的风险风险识别、沟通协调能力；
4、可接受不定期出差安排；",经验5-10年,上市公司,“上市公司 五险一金 发展空间 团队激励”,0,35,30.0,25,25k-35k,金融,南山区,https://www.lagou.com/jobs/6770508.html?show=9c4b301bf5e447029054d059bd2793b6,2000人以上,20200203,00:51:28,风控,风险策略经理（尽调） (MJ000984)
20200116,00:00,上市公司 五险一金 发展空间 团队激励,乐信,本科,"区域风险策略经理JD：
1、与产品团队合作，针对不同业务设计匹配的反欺诈策略及流程。
2、与模型团队合作，搭建相关模型提高欺诈覆盖率，上线后监控，迭代等。
3、基于对业务，案件的了解构造特征，维护特征库。
4、对业务的风险情况进行监控，进行专题分析，及时制定对应的策略。
5、对策略管理系统提出优化需求，推动优化上线等。
任职要求：
1、具有经济学，统计学等专业本科及以上学历。
2、能够快速理解业务，具备一定数据分析能力，可以熟练使用SQL、python，R等独立进行数据分析。
3、 具有良好的团队合作能力、沟通协调能力、推动能力和较强的责任心。
4、有创造力，独立思考能力，以及具备一定项目经验。
5、熟悉个人消费信贷业务，有线下信贷业务欺诈管理经验者优先，有大数据分析经验者优先。",经验3-5年,上市公司,“上市公司 五险一金 发展空间 团队激励”,0,35,27.5,20,20k-35k,金融,南山区,https://www.lagou.com/jobs/6770462.html?show=9c4b301bf5e447029054d059bd2793b6,2000人以上,20200203,00:52:02,风险管理 风险分析,区域风险策略经理 (MJ000982)
20200122,00:00,做五休二，六险一金，美女如云，有晋升空间,阿卡索外教网,本科,"岗位职责：
1.      直接或与律师对不正当竞争及知识产权案例；
2.      进行应诉或提诉；
3.      通过典型案例或自身专业知识分析，对内部相关岗位进行培训指导；
4.      个人防护方面，提供建议；
5.      分析行业企业相关行为，提供分析信息；
6.      对公司风控工作及规范，提供优化及建议。
  任职要求：
1，本科及以上学历，法学相关专业；
2， 3年以上律师相关工作经验；
3，持法律执业资格证书优先；
4，对不正当竞争及知识产权等，有实践经验。",经验应届毕业生,C轮,“做五休二，六险一金，美女如云，有晋升空间”,0,15,12.5,10,10k-15k,"教育,移动互联网",罗湖区,https://www.lagou.com/jobs/6396182.html?show=9c4b301bf5e447029054d059bd2793b6,2000人以上,20200203,00:52:27,教育 法务 律师 知识产权,风险控制部—资深法务
20200121,00:00,储备干部 轮岗培养,银雁金融服务,本科,"工作职责:
参与储备干部培养计划，据个人工作表现和任职能力，培养目标为市场营销管理、运营管理、风控管理方向的管理型复合人才
任职资格:
1、统招全日制本科及以上学历，2017/2018/2019届毕业生，金融学相关、经济学相关、工商管理相关等专业优先；
2、具备一定的IT行业背景，了解IT公司业务场景和运作方式，或者具备IT行业知识或专业知识；
3、1年以上营销/运营/产品管理/IT技术等领域相关工作经验；
4、沟通表达能力突出，思维敏捷，逻辑能力强；
5、敢于创新，具有谦虚的态度和好学的精神。",经验1-3年,不需要融资,“储备干部 轮岗培养”,0,12,10.0,8,8k-12k,企业服务,福田区,https://www.lagou.com/jobs/6621936.html?show=9c4b301bf5e447029054d059bd2793b6,2000人以上,20200203,00:53:01,其他,储备干部（营销、运营、风险管控）(J11742)
20200110,00:00,上市公司子公司 团队年轻 氛围好,友金所,本科,"岗位职责：
1、参与风险模型开发构建、监测、维护及优化，确保模型有效性；
2、参与风险策略的设计及开发，对各类风险策略数据源的有效性、适用性进行监控；
3、熟悉业务情况，能通过风险数据监控分析，发现异常风险情况并及时反馈；
4、针对新渠道、产品、流程、业务模式，开发新的数据报表进行分析及监测。
任职要求：
1、全日制本科及以上学历，统计/数学/金融/经济/计算机相关专业；
2、具有3年及以上统计分析、建模、数据挖掘、机器学习等工作经验，至少有1年金融领域风险建模的工作经验；
3、熟悉信贷风控业务及流程，具备独立数据分析能力，能熟练运用Python、SAS软件，熟悉MySQL、Oracle等数据库；
4、具有较强的数据推理及分析能力、沟通协调能力，具有较好的文字表达能力。",经验1-3年,不需要融资,“上市公司子公司 团队年轻 氛围好”,0,15,12.5,10,10k-15k,金融,南山区,https://www.lagou.com/jobs/6758237.html?show=9c4b301bf5e447029054d059bd2793b6,500-2000人,20200203,00:53:23,风控 分析师 策略设计,信贷风险分析师
20200109,00:00,"年底双薪,五险一金,年度调薪,周末双休",亚联财小额贷款,本科,"岗位职责：
1.      负责对公司相关产品及用户进行专业分析，挖掘，建立模型；
2.      负责应用数据分析及数学算法解决应用问题；参与模型的开发、上线、应用监控；
3.      负责模型算法的验证及方案文档编写；
4.      其他业务相关数据分析工作；
5.      完成上级交代的其它工作。

岗位要求：
1.      本科及以上学历；应用数学、统计学或者数据分析相关专业；具备相关专业资格认证者优先；
2.      具备1年以上消费金融或信贷业务数据工作经验并参加过完整的数据分析、挖掘项目者优先；具有1年以上数据分析、数据清洗，数据管理经验为优；
3.      熟练掌握SQL语言，熟练使用Python、R、SAS等至少一种数据挖掘工具；
4.     具备良好沟通能力、逻辑分析能力、学习能力、执行力和团队合作精神；服从工作安排，能承受一定工作压力。",经验不限,不需要融资,"“年底双薪,五险一金,年度调薪,周末双休”",0,14,10.5,7,7k-14k,金融,车公庙,https://www.lagou.com/jobs/4899346.html?show=9c4b301bf5e447029054d059bd2793b6,500-2000人,20200203,00:54:26,数据分析,风险分析/数据建模
20200202,00:00,互联网金融、海量用户、发展空间大,腾讯,本科,"岗位职责：
通过分析海量用户和交易数据，研究各类洗钱风险、上游犯罪等行为模式，建立用户的可疑交易监测模型，提升平台的可疑交易识别能力，控制洗钱风险；针对不同的业务，进行可疑交易监测体系评估和建设，全面提升公司整体风险控制水平及技能。

岗位要求：
1、有3年以上工作经验，有大数据加工建模经验，熟悉Hadoop/spark等大数据计算平台者优先；
2、熟悉掌握各类机器学习算法，并有相关项目经验，熟悉团伙挖掘者优先；
3、熟练掌握scala、python、R、sas等一种或多种编程语言；
4、有反洗钱可疑交易建模经验者优先，有过挖掘或熟悉各类黑产模式者优先；",经验3-5年,上市公司,“互联网金融、海量用户、发展空间大”,0,40,30.0,20,20k-40k,社交,南油,https://www.lagou.com/jobs/6094875.html?show=9c4b301bf5e447029054d059bd2793b6,2000人以上,20200203,00:55:10,互联网金融 Hadoop Spark 数据挖掘 数据分析,反洗钱风险挖掘工程师
20200202,00:00,优质平台、海量数据、海量用户,腾讯,本科,"岗位职责：    
通过海量用户交易数据挖掘用户交易风险，并实施上线在线模型与规则，保障用户资金安全的同时净化平台交易； 
同时依据支付及相关数据，对用户进行风险评级，全方位把控风险； 
建立策略健康度模型，评估及优化线上规则与模型，完善策略生命周期管理。
    岗位要求：    
有2年以上工作经验，有大数据加工建模经验； 
熟悉基本机器学习框架，有过相关机器学习项目落地经验； 
熟练掌握Python、R、sas 等一种或多种语言； 
有过支付黑产对抗经验者优先，有过用户风险评级经验者优先，熟悉团伙挖掘，NLP者优先。
   ",经验3-5年,上市公司,“优质平台、海量数据、海量用户”,0,36,27.0,18,18k-36k,社交,南油,https://www.lagou.com/jobs/6422044.html?show=9c4b301bf5e447029054d059bd2793b6,2000人以上,20200203,00:55:36,互联网金融 征信 数据挖掘 Spark 算法 数据分析,财付通高级风险分析师（深圳）
20200202,00:00,互联网金融、海量数据、发展空间大,腾讯,本科,"岗位职责：
1、基于历史数据和专家经验和大数据风控技术，针对欺诈，赌博，非法集资等洗钱风险进行识别、分析和处置； 
2、以案例分析、异常预警、数据挖掘等方式感知风险，并对其展开分析研究，完成相应分析报告； 
3、与风控策略、产品、技术团队深入合作，协助团队完善对洗钱风险的防控机制。

岗位要求：
1、计算机、数学、统计、管理科学等相关专业，本科及以上学历； 
2、一年以上风控或反洗钱策略对抗工作经验，行业包括银行，第三方支付机构，信用卡机构，互联网等；有数据化运营、数据挖掘、大数据处理分析经验者优先； 
3、熟练应用SQL，熟练使用至少一种分析语言，如SAS，Python，R等； 
4、风险敏感度高，有良好的分析问题和解决问题的能力，自我驱动，并具备较强的学习能力及沟通协调能力。",经验1-3年,上市公司,“互联网金融、海量数据、发展空间大”,0,32,24.0,16,16k-32k,社交,南油,https://www.lagou.com/jobs/6262618.html?show=9c4b301bf5e447029054d059bd2793b6,2000人以上,20200203,00:56:09,互联网金融 银行 Hive MySQL SQLServer 数据分析,反洗钱/支付风险分析师
20200203,00:00,"五险一金,带薪年假,定期体检",平安金服,本科,"工作职责
1.基于项目和用户需求分析，综合竞争对手动态和市场动态，整合各类需求，规划产品路线和功能。
2.负责产品的功能模块设计，编写产品需求文档，制作产品原型，协同设计团队完成交互与视觉设计。
任职要求
1.本科学历
2.2-10年相关工作经验",经验3-5年,上市公司,"“五险一金,带薪年假,定期体检”",0,20,18.0,16,16k-20k,金融,福田区,https://www.lagou.com/jobs/6620656.html?show=9c4b301bf5e447029054d059bd2793b6,2000人以上,20200203,00:56:44,金融 产品设计 产品策划,1221L8-风险管理部产品经理
20200203,00:00,"五险一金,带薪年假,定期体检",平安金服,硕士,"工作职责
1. 参与负责知识图谱底层搜索引擎的架构设计及实现；
2. 负责知识图谱相关的知识融合、知识的查询和推理、知识图谱应用的研发工作；
3. 计算机、梳理统计、自然语言处理、机器学习及相关专业研究生及以上学历；
4. 对语义和知识图谱技术有深入的了解，熟悉知识本体和本体建模，熟练掌握知识图谱的构建和应用等技术，熟悉信息抽取和知识管理，有实际项目经验优先；
5. 熟悉自然语言处理常用技术、包括实体识别，关系抽取，查询分析等；
6. 熟练使用至少一种开发语言，比如Java、Python等，熟悉Hadoop、spark上面的算法开发能力；
7. 熟悉图数据库，参与或主导过大型知识图谱项目优先
任职要求
1.研究生及以上学历
2.1-20年相关工作经验",经验3-5年,上市公司,"“五险一金,带薪年假,定期体检”",0,50,37.5,25,25k-50k,金融,福田区,https://www.lagou.com/jobs/6524859.html?show=9c4b301bf5e447029054d059bd2793b6,2000人以上,20200203,00:57:09,金融 机器学习 深度学习,1221JJ-风险管理部知识图谱（智能搜索）
20200113,00:00,业务高速成长,腾讯,本科,"工作职责：
* 负责主导星云项目的风险政策运营
* 分析渠道客群风险属性，制定并不断调优风险政策
* 将风险控制在合理范围内并提高通过率
* 保持与stakeholder沟通风控进展，维护客户关系

工作要求：
* 有5年以上信贷业务风险政策运营经验
* 有优秀的沟通能力
* 有团队管理经验的优先
* 从事过ToB业务的优先",经验5-10年,上市公司,“业务高速成长”,0,50,37.5,25,25k-50k,社交,南山区,https://www.lagou.com/jobs/5818557.html?show=9c4b301bf5e447029054d059bd2793b6,2000人以上,20200203,00:57:40,银行 互联网金融 项目管理 数据分析 金融,风险政策经理
20200120,00:00,五险一金 绩效奖金 带薪年假,微众银行,本科,"岗位职责：
1、负责各类信用风险相关计量模型的开发；
2、各类互联网平台的数据挖掘分析，授信相关模型等的开发；
3、述各类模型的监测、验证及引擎部署等；
""

任职要求：
1、全日制本科及以上学历，统计学、数学、计算机等专业优先；
2、3年及以上风险模型开发、验证相关工作经验；
3、具备较好的数据分析及数据处理能力，熟悉各类统计模型、数据挖掘方法等；
4、熟练使用SAS,R, python等统计分析工具；
5、责任心、学习能力、创新能力、较好的团队合作和沟通能力。",经验3-5年,未融资,“五险一金 绩效奖金 带薪年假”,0,30,25.0,20,20k-30k,金融,大冲,https://www.lagou.com/jobs/6409117.html?show=9c4b301bf5e447029054d059bd2793b6,2000人以上,20200203,00:58:11,互联网金融 银行,YFX-风险模型经理(风险模型开发)
20200120,00:00,五险一金 绩效奖金 带薪年假,微众银行,本科,"岗位职责：
1、 负责银行操作风险管理体系的搭建和优化，组织日常操作风险信息的分析、KRI指标监控和业务流程风控措施的评价；
2、 负责操作风险管理的规划和实施，落实全行账务核对监测、异常指标预警和和分析，实施风险控制措施；
3、 负责对运营业务督导检查方案的制订和实施，指导业务的风控管理；
4、 操作风险管理其他工作。

任职要求：
1、大学本科（含）以上学历，会计、金融学、经济学、统计学等相关专业，具有银行业总行或分行2年以上工作经验；
2、银行基础业务知识全面扎实，具备大中型银行总分行操作风险管理工作经验者尤佳；
3、良好的沟通、协调能力，良好的学习意愿和学习能力，责任心强。",经验1-3年,未融资,“五险一金 绩效奖金 带薪年假”,0,20,16.0,12,12k-20k,金融,大冲,https://www.lagou.com/jobs/6134181.html?show=9c4b301bf5e447029054d059bd2793b6,2000人以上,20200203,00:58:40,风控,YYG-操作风险管理专员
20200120,00:00,五险一金 绩效奖金 带薪年假,微众银行,本科,"岗位职责：
1、负责零售条线信贷风险政策制定及管理，控制信贷风险，提高信贷盈利能力；
2、负责零售条线客群结构管理体系设计及建设;
3、负责零售条线客户信贷生命周期管理策略设计及建设；
4、负责风控数据分析及建模，具备数据分析、挖掘、决策树开发及建模能力；
5、实时跟踪分析业务关键环节风险指标，对风险预警异常情况进行深入分析，提供相应的解决方案与政策建议，并负责相关政策及策略的实施落地；
6、负责行业监管、外部环境政策及同业信息的收集、整理和研究，并形成分析报告。

任职要求：
1、全日制本科以上学历，经济、数学、金融、统计等相关专业；
2、三年以上零售信贷市场风险管理工作经验，熟悉零售信贷市场风险管理业务及流程，能熟练使用报表处理软件（如Excel、Access等）和数据分析及建模软件（如SAS、SQL、EM等）；
3、具备优秀的逻辑思维、优秀的数据分析能力、发现问题解决问题能力，性格开朗，工作主动细致，擅长深入研究，能够承受较大的工作压力；
4、具有项目管理经验，能够独立或带领项目成员推动项目开展。",经验3-5年,未融资,“五险一金 绩效奖金 带薪年假”,0,30,25.0,20,20k-30k,金融,大冲,https://www.lagou.com/jobs/6129062.html?show=9c4b301bf5e447029054d059bd2793b6,2000人以上,20200203,00:59:21,信贷风险管理 风险分析 风险管理,XLF-风险政策经理(贷中)
